"2.3.1-u-l","https://www.w3.org/WAI/WCAG22/Understanding/three-flashes-or-below-threshold.html","2.3.1 Three Flashes or Below Threshold - Understanding (URL)"
"2.3.2-u-l","https://www.w3.org/WAI/WCAG22/Understanding/three-flashes.html","2.3.2 Three Flashes - Understanding (URL)"
"2.3.3-u-l","https://www.w3.org/WAI/WCAG21/Understanding/animation-from-interactions.html","2.3.3 Animation from Interactions - Understanding (URL)"
"2.4.1-u-l","https://www.w3.org/WAI/WCAG22/Understanding/bypass-blocks.html","2.4.1 Bypass Blocks - Understanding (URL)"
"2.4.2-u-l","https://www.w3.org/WAI/WCAG22/Understanding/page-titled.html","2.4.2 Page Titled - Understanding (URL)"
"2.4.3-u-l","https://www.w3.org/WAI/WCAG22/Understanding/focus-order.html","2.4.3 Focus Order - Understanding (URL)"
"2.4.4-u-l","https://www.w3.org/WAI/WCAG22/Understanding/link-purpose-in-context.html","2.4.4 Link Purpose (In Context) - Understanding (URL)"
"2.4.5-u-l","https://www.w3.org/WAI/WCAG22/Understanding/multiple-ways.html","2.4.5 Multiple Ways - Understanding (URL)"
"2.4.6-u-l","https://www.w3.org/WAI/WCAG22/Understanding/headings-and-labels.html","2.4.6 Headings and Labels - Understanding (URL)"
"2.4.7-u-l","https://www.w3.org/WAI/WCAG22/Understanding/focus-visible.html","2.4.7 Focus Visible - Understanding (URL)"
"2.4.8-u-l","https://www.w3.org/WAI/WCAG22/Understanding/location.html","2.4.8 Location - Understanding (URL)"
"2.4.9-u-l","https://www.w3.org/WAI/WCAG22/Understanding/link-purpose-link-only.html","2.4.9 Link Purpose (Link Only) - Understanding (URL)"
"2.4.10-u-l","https://www.w3.org/WAI/WCAG22/Understanding/section-headings.html","2.4.10 Section Headings - Understanding (URL)"
"2.5.1-u-l","https://www.w3.org/WAI/WCAG21/Understanding/pointer-gestures.html","2.5.1 Pointer Gestures - Understanding (URL)"
"2.5.2-u-l","https://www.w3.org/WAI/WCAG21/Understanding/pointer-cancellation.html","2.5.2 Pointer Cancellation - Understanding (URL)"
"2.5.3-u-l","https://www.w3.org/WAI/WCAG21/Understanding/label-in-name.html","2.5.3 Label in Name - Understanding (URL)"
"2.5.4-u-l","https://www.w3.org/WAI/WCAG21/Understanding/motion-actuation.html","2.5.4 Motion Actuation - Understanding (URL)"
"2.5.5-u-l","https://www.w3.org/WAI/WCAG21/Understanding/target-size.html","2.5.5 Target Size - Understanding (URL)"
"2.5.6-u-l","https://www.w3.org/WAI/WCAG21/Understanding/concurrent-input-mechanisms.html","2.5.6 Concurrent Input Mechanisms - Understanding (URL)"
"3.1.1-u-l","https://www.w3.org/WAI/WCAG22/Understanding/language-of-page.html","3.1.1 Language of Page - Understanding (URL)"
"3.1.2-u-l","https://www.w3.org/WAI/WCAG22/Understanding/language-of-parts.html","3.1.2 Language of Parts - Understanding (URL)"
"3.1.3-u-l","https://www.w3.org/WAI/WCAG22/Understanding/unusual-words.html","3.1.3 Unusual Words - Understanding (URL)"
"3.1.4-u-l","https://www.w3.org/WAI/WCAG22/Understanding/abbreviations.html","3.1.4 Abbreviations - Understanding (URL)"
"3.1.5-u-l","https://www.w3.org/WAI/WCAG22/Understanding/reading-level.html","3.1.5 Reading Level - Understanding (URL)"
"3.1.6-u-l","https://www.w3.org/WAI/WCAG22/Understanding/pronunciation.html","3.1.6 Pronunciation - Understanding (URL)"
"3.2.1-u-l","https://www.w3.org/WAI/WCAG22/Understanding/on-focus.html","3.2.1 On Focus - Understanding (URL)"
"3.2.2-u-l","https://www.w3.org/WAI/WCAG22/Understanding/on-input.html","3.2.2 On Input - Understanding (URL)"
"3.2.3-u-l","https://www.w3.org/WAI/WCAG22/Understanding/consistent-navigation.html","3.2.3 Consistent Navigation - Understanding (URL)"
"3.2.4-u-l","https://www.w3.org/WAI/WCAG22/Understanding/consistent-identification.html","3.2.4 Consistent Identification - Understanding (URL)"
