"!legend-md","[legend element](https://html.spec.whatwg.org/multipage/form-elements.html#the-legend-element)","legend (Markdown)"
"!li-md","[li element](https://html.spec.whatwg.org/multipage/grouping-content.html#the-li-element)","li (Markdown)"
"!link-md","[link element](https://html.spec.whatwg.org/multipage/semantics.html#the-link-element)","link (Markdown)"
"!main-md","[main element](https://html.spec.whatwg.org/multipage/grouping-content.html#the-main-element)","main (Markdown)"
"!map-md","[map element](https://html.spec.whatwg.org/multipage/image-maps.html#the-map-element)","map (Markdown)"
"!mark-md","[mark element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-mark-element)","mark (Markdown)"
"!menu-md","[menu element](https://html.spec.whatwg.org/multipage/grouping-content.html#the-menu-element)","menu (Markdown)"
"!meta-md","[meta element](https://html.spec.whatwg.org/multipage/semantics.html#the-meta-element)","meta (Markdown)"
"!meter-md","[meter element](https://html.spec.whatwg.org/multipage/form-elements.html#the-meter-element)","meter (Markdown)"
"!nav-md","[nav element](https://html.spec.whatwg.org/multipage/sections.html#the-nav-element)","nav (Markdown)"
"!noscript-md","[noscript element](https://html.spec.whatwg.org/multipage/scripting.html#the-noscript-element)","noscript (Markdown)"
"!object-md","[object element](https://html.spec.whatwg.org/multipage/iframe-embed-object.html#the-object-element)","object (Markdown)"
"!ol-md","[ol element](https://html.spec.whatwg.org/multipage/grouping-content.html#the-ol-element)","ol (Markdown)"
"!optgroup-md","[optgroup element](https://html.spec.whatwg.org/multipage/form-elements.html#the-optgroup-element)","optgroup (Markdown)"
"!option-md","[option element](https://html.spec.whatwg.org/multipage/form-elements.html#the-option-element)","option (Markdown)"
"!output-md","[output element](https://html.spec.whatwg.org/multipage/form-elements.html#the-output-element)","output (Markdown)"
"!p-md","[p element](https://html.spec.whatwg.org/multipage/grouping-content.html#the-p-element)","p (Markdown)"
"!param-md","[param element](https://html.spec.whatwg.org/multipage/iframe-embed-object.html#the-param-element)","param (Markdown)"
"!picture-md","[picture element](https://html.spec.whatwg.org/multipage/embedded-content.html#the-picture-element)","picture (Markdown)"
"!pre-md","[pre element](https://html.spec.whatwg.org/multipage/grouping-content.html#the-pre-element)","pre (Markdown)"
"!progress-md","[progress element](https://html.spec.whatwg.org/multipage/form-elements.html#the-progress-element)","progress (Markdown)"
"!q-md","[q element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-q-element)","q (Markdown)"
"!rp-md","[rp element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-rp-element)","rp (Markdown)"
"!rt-md","[rt element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-rt-element)","rt (Markdown)"
"!ruby-md","[ruby element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-ruby-element)","ruby (Markdown)"
"!s-md","[s element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-s-element)","s (Markdown)"
"!samp-md","[samp element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-samp-element)","samp (Markdown)"
"!script-md","[script element](https://html.spec.whatwg.org/multipage/scripting.html#the-script-element)","script (Markdown)"
"!section-md","[section element](https://html.spec.whatwg.org/multipage/sections.html#the-section-element)","section (Markdown)"
"!select-md","[select element](https://html.spec.whatwg.org/multipage/form-elements.html#the-select-element)","select (Markdown)"
"!slot-md","[slot element](https://html.spec.whatwg.org/multipage/scripting.html#the-slot-element)","slot (Markdown)"
"!small-md","[small element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-small-element)","small (Markdown)"
"!source-md","[source element](https://html.spec.whatwg.org/multipage/embedded-content.html#the-source-element)","source (Markdown)"
"!span-md","[span element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-span-element)","span (Markdown)"
"!strong-md","[strong element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-strong-element)","strong (Markdown)"
"!style-md","[style element](https://html.spec.whatwg.org/multipage/semantics.html#the-style-element)","style (Markdown)"
"!summary-md","[summary element](https://html.spec.whatwg.org/multipage/interactive-elements.html#the-summary-element)","summary (Markdown)"
"!table-md","[table element](https://html.spec.whatwg.org/multipage/tables.html#the-table-element)","table (Markdown)"
"!tbody-md","[tbody element](https://html.spec.whatwg.org/multipage/tables.html#the-tbody-element)","tbody (Markdown)"
"!td-md","[td element](https://html.spec.whatwg.org/multipage/tables.html#the-td-element)","td (Markdown)"
"!template-md","[template element](https://html.spec.whatwg.org/multipage/scripting.html#the-template-element)","template (Markdown)"
"!textarea-md","[textarea element](https://html.spec.whatwg.org/multipage/form-elements.html#the-textarea-element)","textarea (Markdown)"
"!tfoot-md","[tfoot element](https://html.spec.whatwg.org/multipage/tables.html#the-tfoot-element)","tfoot (Markdown)"
"!th-md","[th element](https://html.spec.whatwg.org/multipage/tables.html#the-th-element)","th (Markdown)"
"!thead-md","[thead element](https://html.spec.whatwg.org/multipage/tables.html#the-thead-element)","thead (Markdown)"
"!time-md","[time element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-time-element)","time (Markdown)"
"!title-md","[title element](https://html.spec.whatwg.org/multipage/semantics.html#the-title-element)","title (Markdown)"
"!tr-md","[tr element](https://html.spec.whatwg.org/multipage/tables.html#the-tr-element)","tr (Markdown)"
"!track-md","[track element](https://html.spec.whatwg.org/multipage/media.html#the-track-element)","track (Markdown)"
"!u-md","[u element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-u-element)","u (Markdown)"
"!ul-md","[ul element](https://html.spec.whatwg.org/multipage/grouping-content.html#the-ul-element)","ul (Markdown)"
"!var-md","[var element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-var-element)","var (Markdown)"
"!video-md","[video element](https://html.spec.whatwg.org/multipage/media.html#the-video-element)","video (Markdown)"
"!wbr-md","[wbr element](https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-wbr-element)","wbr (Markdown)"
