"!nav-l","https://html.spec.whatwg.org/multipage/sections.html#the-nav-element","nav (Link)"
"!noscript-l","https://html.spec.whatwg.org/multipage/scripting.html#the-noscript-element","noscript (Link)"
"!object-l","https://html.spec.whatwg.org/multipage/iframe-embed-object.html#the-object-element","object (Link)"
"!ol-l","https://html.spec.whatwg.org/multipage/grouping-content.html#the-ol-element","ol (Link)"
"!optgroup-l","https://html.spec.whatwg.org/multipage/form-elements.html#the-optgroup-element","optgroup (Link)"
"!option-l","https://html.spec.whatwg.org/multipage/form-elements.html#the-option-element","option (Link)"
"!output-l","https://html.spec.whatwg.org/multipage/form-elements.html#the-output-element","output (Link)"
"!p-l","https://html.spec.whatwg.org/multipage/grouping-content.html#the-p-element","p (Link)"
"!param-l","https://html.spec.whatwg.org/multipage/iframe-embed-object.html#the-param-element","param (Link)"
"!picture-l","https://html.spec.whatwg.org/multipage/embedded-content.html#the-picture-element","picture (Link)"
"!pre-l","https://html.spec.whatwg.org/multipage/grouping-content.html#the-pre-element","pre (Link)"
"!progress-l","https://html.spec.whatwg.org/multipage/form-elements.html#the-progress-element","progress (Link)"
"!q-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-q-element","q (Link)"
"!rp-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-rp-element","rp (Link)"
"!rt-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-rt-element","rt (Link)"
"!ruby-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-ruby-element","ruby (Link)"
"!s-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-s-element","s (Link)"
"!samp-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-samp-element","samp (Link)"
"!script-l","https://html.spec.whatwg.org/multipage/scripting.html#the-script-element","script (Link)"
"!section-l","https://html.spec.whatwg.org/multipage/sections.html#the-section-element","section (Link)"
"!select-l","https://html.spec.whatwg.org/multipage/form-elements.html#the-select-element","select (Link)"
"!slot-l","https://html.spec.whatwg.org/multipage/scripting.html#the-slot-element","slot (Link)"
"!small-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-small-element","small (Link)"
